product_id,app_name,tags,specs
295690,PARTICLE MACE,"['Indie', 'Action', 'Arcade', 'Adventure', 'Multiplayer', ""Shoot 'Em Up"", 'Great Soundtrack', '2D', 'Local Co-Op', 'Local Multiplayer', '4 Player Local', 'Shooter', 'Retro', 'Casual', 'Singleplayer', 'Space', 'Sandbox', 'Anime', 'Open World', 'Survival']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
442120,Pinball FX3,"['Simulation', 'Arcade', 'Pinball']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
29180,Osmos,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']","['Single-player', 'Steam Achievements']"
346250,The Old Tree,"['Free to Play', 'Adventure', 'Indie', 'Casual', 'Short', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Atmospheric', '2D', 'Relaxing', 'Dark']",['Single-player']
550650,Black Squad,"['Early Access', 'Free to Play', 'FPS', 'Multiplayer', 'Shooter', 'Action', 'Military', 'First-Person', 'PvP', 'Massively Multiplayer', 'Tactical', 'Team-Based', 'Co-op', 'Violent', 'War', 'Singleplayer', 'Gore', 'Open World', 'Strategy', 'Adventure']","['Multi-player', 'Steam Achievements', 'In-App Purchases']"
235250,Super Sanctum TD,"['Tower Defense', 'Strategy', 'Indie', 'Casual', 'Retro', 'Isometric', '2D', 'Singleplayer', 'Difficult', 'Pixel Graphics']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
294440,Shadowgate (2014),"['Adventure', 'Point & Click', 'Remake', 'Indie', 'Puzzle', 'Fantasy', 'Horror', 'Singleplayer', 'Retro', 'Dark Fantasy', 'Kickstarter']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']"
239430,Q.U.B.E: Director's Cut,"['Puzzle', 'Indie', 'First-Person', 'Action', 'Adventure', 'Sci-fi', 'Singleplayer', 'Physics', 'Space', 'Atmospheric', 'VR', 'Platformer', 'Science', 'Soundtrack', 'Strategy', 'Classic']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
279800,Grim Legends 2: Song of the Dark Swan,"['Hidden Object', 'Adventure', 'Casual', 'Female Protagonist', 'Point & Click', 'Mystery', 'Fantasy', 'Puzzle', 'Singleplayer', 'Family Friendly', 'Great Soundtrack', 'Atmospheric', 'Story Rich', 'Indie', '2D']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
460790,Bayonetta,"['Action', 'Female Protagonist', 'Hack and Slash', 'Nudity', 'Sexual Content', 'Singleplayer', 'Spectacle fighter', 'Great Soundtrack', 'Character Action Game', 'Mature', 'Adventure', 'Fantasy', 'Fast-Paced', ""Beat 'em up"", 'Classic', 'Gore', 'Third Person', 'Anime', 'Comedy', 'Atmospheric']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
458710,Kingdom Rush Frontiers,"['Tower Defense', 'Strategy', 'Indie', 'Singleplayer', 'Fantasy', '2D']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
279940,The Book of Unwritten Tales 2,"['Adventure', 'Point & Click', 'Comedy', 'Fantasy', 'Singleplayer', 'Story Rich', 'Funny', 'Kickstarter', 'Atmospheric', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
511800,ONRAID,"['Free to Play', 'Action', 'Massively Multiplayer', 'Multiplayer', '2D', 'Indie', 'Strategy', 'Shooter', 'Co-op', 'Survival', 'Adventure', 'Platformer', 'Gore', 'Singleplayer', 'Online Co-Op']","['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']"
374320,DARK SOULS™ III,"['Dark Fantasy', 'Difficult', 'RPG', 'Atmospheric', 'Lore-Rich', 'Third Person', 'Exploration', 'Story Rich', 'Action RPG', 'Co-op', 'PvP', 'Adventure', 'Open World', 'Great Soundtrack', 'Action', 'Multiplayer', 'Singleplayer', 'Replay Value', 'Character Customization', 'Horror']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']"
304930,Unturned,"['Free to Play', 'Survival', 'Zombies', 'Multiplayer', 'Open World', 'Adventure', 'Crafting', 'Action', 'First-Person', 'Co-op', 'Sandbox', 'Post-apocalyptic', 'Shooter', 'FPS', 'Singleplayer', 'Massively Multiplayer', 'Indie', 'Atmospheric', 'Casual', 'Horror']","['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']"
312610,METAL SLUG X,"['Action', 'Arcade', 'Co-op', 'Classic', '2D', ""Shoot 'Em Up"", 'Side Scroller', 'Retro', 'Multiplayer', 'Pixel Graphics', 'Great Soundtrack', 'Local Co-Op', 'Shooter', 'Singleplayer', 'Difficult', 'Adventure', 'Anime']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
252530,OMSI 2: Steam Edition,"['Simulation', 'Driving', 'Realistic', 'Singleplayer', 'Moddable', 'Multiplayer', 'TrackIR', 'First-Person', 'Casual', 'Replay Value', 'Family Friendly', 'Open World', 'Cult Classic', 'Relaxing', 'Action', 'Adventure', 'FPS', 'Free to Play']","['Single-player', 'Full controller support', 'Includes level editor']"
202310,Ridge Racer™ Unbounded,"['Racing', 'Arcade', 'Destruction', 'Action', 'Singleplayer', 'Open World', 'Free to Play', 'Multiplayer']","['Single-player', 'Steam Achievements', 'Partial Controller Support']"
99900,Spiral Knights,"['Free to Play', 'Massively Multiplayer', 'Adventure', 'RPG', 'Action', 'Multiplayer', 'Online Co-Op', 'Dungeon Crawler', 'Hack and Slash', 'MMORPG', 'Co-op', 'Cute', 'Action RPG', 'Sci-fi', 'Great Soundtrack', 'Open World', 'Singleplayer', 'Indie', 'Casual', 'Anime']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']"
259600,Finding Teddy,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Pixel Graphics', 'Puzzle', 'Singleplayer', 'Short', '2D', 'Touch-Friendly', 'Atmospheric', 'Cute']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']"
245470,Democracy 3,"['Simulation', 'Politics', 'Strategy', 'Indie', 'Turn-Based', 'Singleplayer', 'Political', 'Economy', 'Sandbox', 'Management', 'Moddable', 'Difficult', '2D', 'Casual', 'Turn-Based Strategy', 'Education', 'Funny']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards']"
513450,Drop Alive,"['Free to Play', 'Cute', 'Indie', 'Casual', 'Platformer', 'Adventure', '2D', 'Survival', 'Family Friendly', 'Funny', 'Multiplayer', 'Difficult', 'Puzzle']","['Single-player', 'Steam Achievements', 'Full controller support', 'Stats']"
327890,I am Bread,"['Simulation', 'Funny', 'Comedy', 'Physics', 'Adventure', 'Indie', 'Difficult', 'Singleplayer', 'Action', 'Controller', 'Cute', 'Casual', 'Third Person', 'Family Friendly', 'Intentionally Awkward Controls', '3D Platformer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
290930,Half-Life 2: Update,"['FPS', 'Adventure', 'Sci-fi', 'Shooter', 'Free to Play', 'Silent Protagonist', 'First-Person', 'Mod', 'Singleplayer', 'Action', 'Aliens', 'Atmospheric', 'Physics', 'Dystopian', 'Multiplayer', 'Classic', 'Horror', 'Story Rich', 'Puzzle', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Commentary available']"
345350,LIGHTNING RETURNS™: FINAL FANTASY® XIII,"['RPG', 'JRPG', 'Female Protagonist', 'Open World', 'Fantasy', 'Great Soundtrack', 'Singleplayer', 'Story Rich', 'Adventure', 'Anime', 'Action', 'Action RPG', 'Third Person', 'Hack and Slash', 'Character Customization', 'Atmospheric', 'Nudity', 'Cute', 'Shooter']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
505040,FORTIFY,"['Indie', 'Building', 'Destruction', 'Family Friendly', 'Base Building', 'Physics']","['Single-player', 'Online Multi-Player', 'Steam Workshop', 'Steam Cloud']"
275850,No Man's Sky,"['Open World', 'Space', 'Exploration', 'Sci-fi', 'First-Person', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Survival', 'Sandbox', 'Atmospheric', 'Space Sim', 'Indie', 'Crafting', 'Action', 'Simulation', 'FPS', 'Illuminati', 'Psychological Horror', 'Multiplayer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
264160,WazHack,"['Rogue-like', 'RPG', 'Indie', 'Perma Death', 'Action', 'Strategy', 'Side Scroller', 'Turn-Based', 'Dungeon Crawler', 'Difficult', 'Procedural Generation', 'Action RPG']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Steam Leaderboards']"
598330,SimAirport,"['Early Access', 'Management', 'Simulation', 'Building', 'Strategy', 'Indie', 'Sandbox', 'Singleplayer', '2D', 'Casual', 'Economy', 'Flight']","['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']"
376310,Otherland MMO,"['Massively Multiplayer', 'RPG', 'MMORPG', 'Indie', 'Open World', 'Cyberpunk', 'Free to Play', 'Sci-fi']","['MMO', 'Steam Achievements', 'Steam Trading Cards']"
270150,RUNNING WITH RIFLES,"['Action', 'Tactical', 'Shooter', 'Top-Down', 'Multiplayer', 'Co-op', 'Open World', 'Indie', 'War', 'Strategy', 'Military', 'Singleplayer', 'RPG', 'Sandbox', 'RTS', 'Simulation', 'Massively Multiplayer', 'Survival', 'Isometric', 'Adventure']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']"
356670,Spooky's Jump Scare Mansion,"['Horror', 'Free to Play', 'Cute', 'First-Person', 'Singleplayer', 'Psychological Horror', 'Indie', 'Adventure', 'Dark', 'Funny', 'Action', 'Atmospheric', 'Walking Simulator', 'Survival', 'Anime', 'Gore', 'Survival Horror', 'Multiplayer', 'Comedy', 'Illuminati']",['Single-player']
388410,Darksiders II Deathinitive Edition,"['Action', 'Adventure', 'Hack and Slash', 'RPG', 'Open World', 'Singleplayer', 'Third Person', 'Fantasy', 'Puzzle', 'Story Rich', 'Great Soundtrack', 'Action RPG', 'Parkour', 'Spectacle fighter', 'Gore', 'Controller', 'Loot', 'Dark Fantasy', 'Multiplayer', 'Metroidvania']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
260570,Gray Matter,"['Adventure', 'Point & Click', 'Female Protagonist', 'Singleplayer', 'Mystery', 'Casual', 'Story Rich', 'Great Soundtrack', 'Puzzle', 'Magic']","['Single-player', 'Steam Trading Cards']"
557600,Gorogoa,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Hand-drawn']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,"['Nudity', 'Story Rich', 'Indie', 'Pixel Graphics', 'Simulation', 'Memes', 'Action', 'Comedy', 'Mature', 'Funny', 'Realistic', 'Singleplayer', 'Casual', '2D', 'Arcade', 'Sexual Content', 'Cult Classic', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']"
206440,To the Moon,"['Story Rich', 'Indie', 'Great Soundtrack', 'Adventure', 'RPGMaker', 'Interactive Fiction', 'Singleplayer', 'Pixel Graphics', 'RPG', 'Short', 'Romance', 'Funny', '2D', 'Psychological', 'Retro', 'Linear', 'Casual', 'Cute', 'Female Protagonist', 'Walking Simulator']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
243220,FRACT OSC,"['Indie', 'Music', 'Puzzle', 'Exploration', 'First-Person', 'Great Soundtrack', 'Singleplayer', 'Adventure', 'Atmospheric', 'Abstract', 'Walking Simulator', 'Surreal', 'Open World']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
7940,Call of Duty® 4: Modern Warfare®,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'First-Person', 'Classic', 'Singleplayer', 'Military', 'War', 'PvP', 'Linear', 'Great Soundtrack', 'Modern', 'Story Rich', 'Co-op', 'Atmospheric', 'Moddable', 'Competitive', 'Controller', 'Zombies']","['Single-player', 'Multi-player']"
414340,Hellblade: Senua's Sacrifice,"['Atmospheric', 'Psychological', 'Female Protagonist', 'Story Rich', 'Mythology', 'Singleplayer', 'Dark', 'Adventure', 'Third Person', 'Horror', 'Violent', 'Dark Fantasy', 'Action', 'Indie', 'Walking Simulator', 'Fantasy', 'Hack and Slash', 'Realistic', 'Action-Adventure', 'Blood']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
612880,Wolfenstein II: The New Colossus,"['Action', 'FPS', 'Gore', 'Violent', 'Alternate History', 'Singleplayer', 'First-Person', 'Shooter', 'Story Rich', 'World War II', 'Nudity', 'Atmospheric', 'Comedy', 'Sci-fi', 'Adventure', 'Stealth', 'Dystopian', 'Great Soundtrack', 'Illuminati', 'Open World']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
292410,Street Racing Syndicate,"['Racing', 'Open World', 'Singleplayer', 'Multiplayer', 'Driving', 'Arcade', 'Classic', 'Nudity']","['Single-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support']"
228360,Full Throttle Remastered,"['Adventure', 'Point & Click', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Remake', 'Cult Classic']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
34270,SEGA Mega Drive and Genesis Classics,"['Action', 'RPG', 'Casual', 'Adventure', 'Retro', 'Classic']","['Single-player', 'Multi-player', 'Co-op', 'Local Co-op', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop']"
228300,Remember Me,"['Cyberpunk', 'Action', 'Female Protagonist', 'Sci-fi', 'Third Person', 'Adventure', 'Story Rich', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Dystopian', ""Beat 'em up"", 'Linear', 'Futuristic', 'Parkour', 'Hack and Slash', 'Action-Adventure', 'Fighting', 'Platformer', '3D Vision']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
261570,Ori and the Blind Forest,"['Great Soundtrack', 'Atmospheric', 'Platformer', 'Adventure', 'Story Rich', 'Fantasy', '2D', 'Cute', 'Metroidvania', 'Singleplayer', 'Difficult', 'Action', 'Indie', 'Puzzle', 'Exploration', 'Family Friendly', 'Side Scroller', 'Open World', 'RPG', '2.5D']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']"
369070,Slain: Back from Hell,"['Action', 'Indie', 'Pixel Graphics', '2D', 'Platformer', 'Gothic', 'Great Soundtrack', 'Gore', 'Difficult', 'Singleplayer', 'Retro', 'Dark Fantasy', 'Hack and Slash', 'Metroidvania', 'Horror']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']"
15100,Assassin's Creed™: Director's Cut Edition,"['Action', 'Adventure', 'Parkour', 'Stealth', 'Open World', 'Third Person', 'Historical', 'Medieval', 'Singleplayer', 'Assassin', 'Conspiracy', 'Atmospheric', 'Action-Adventure', 'Story Rich', 'Great Soundtrack', 'Sandbox', 'Controller', 'Sci-fi', 'Classic', 'RPG']","['Single-player', 'Partial Controller Support']"
524970,Helmet Heroes,"['Free to Play', 'Adventure', 'RPG', 'Massively Multiplayer', 'Action', 'Multiplayer', 'Funny', '2D', 'Open World']","['Single-player', 'MMO', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']"
41100,Hammerfight,"['Action', 'Indie', 'Physics', 'Mouse only', '2D', 'Singleplayer', 'Experimental', 'Multiple Endings', 'Difficult', 'Fighting', 'Local Multiplayer', 'Steampunk']",['Single-player']
449050,Rock Paper Scissors Champion,"['Free to Play', 'Casual', 'Sports', 'Memes', 'Illuminati', 'Anime', 'Horror', 'Multiplayer']","['Single-player', 'Steam Cloud']"
404680,Hob,"['Adventure', 'Action', 'Indie', 'Singleplayer', 'Open World', 'Puzzle', 'Platformer', 'Exploration', 'Puzzle-Platformer', 'Metroidvania', '3D Platformer', 'Controller', 'Atmospheric']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
380840,Teeworlds,"['Free to Play', 'Multiplayer', '2D', 'Action', 'Platformer', 'Shooter', 'Side Scroller', 'Indie', 'Co-op', 'Arena Shooter', 'Level Editor', 'Funny', 'Massively Multiplayer', 'Adventure', 'Cute', 'Strategy', 'Team-Based', 'Online Co-Op']","['Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Includes level editor']"
390520,PewDiePie: Legend of the Brofist,"['Memes', 'Pixel Graphics', 'Platformer', '2D', 'Casual', 'Co-op', 'Adventure', 'Indie', 'Action', 'Funny', 'Comedy', 'Singleplayer', 'Blood', 'Local Co-Op', ""Beat 'em up"", 'Shooter', 'Strategy', 'War', 'Bowling', 'Gun Customization']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
333980,AKIBA'S TRIP: Undead ＆ Undressed,"['Anime', 'Nudity', 'JRPG', 'Action', 'RPG', 'Adventure', 'Open World', 'Cute', 'Mature', 'Singleplayer', 'Vampire', 'Casual', ""Beat 'em up"", 'Comedy', 'Visual Novel', 'Female Protagonist', 'Dating Sim', 'Funny', 'Sexual Content', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
245170,Skullgirls,"['Fighting', '2D Fighter', 'Indie', 'Multiplayer', 'Anime', '2D', 'Great Soundtrack', 'Action', 'Competitive', 'Female Protagonist', 'Crowdfunded', 'Local Multiplayer', 'Cute', 'Hand-drawn', 'Cartoon', 'Arcade', 'Controller', 'Singleplayer', ""Beat 'em up"", 'Nudity']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
29800,Caster,"['Action', 'Indie', 'Adventure', 'Third-Person Shooter', 'Casual', 'RPG', 'Strategy', 'Singleplayer', 'Third Person', 'Fast-Paced', 'Great Soundtrack', 'Female Protagonist']","['Single-player', 'Steam Trading Cards', 'Partial Controller Support']"
202130,Impire,"['Strategy', 'Fantasy', 'Villain Protagonist']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud']"
46500,Syberia,"['Adventure', 'Point & Click', 'Steampunk', 'Puzzle', 'Female Protagonist', 'Atmospheric', 'Story Rich', 'Classic', 'Mystery', 'Singleplayer', 'Casual', 'Great Soundtrack', 'Third Person']","['Single-player', 'Steam Trading Cards']"
592580,PRO EVOLUTION SOCCER 2018,"['Heist', 'Sports', 'Soccer', 'Football', 'Multiplayer', 'Simulation', 'Singleplayer', 'Co-op', 'Memes', 'Walking Simulator', 'Gore']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Full controller support', 'In-App Purchases']"
263560,Paper Sorcerer,"['RPG', 'Indie', 'Dungeon Crawler', 'Turn-Based', 'Adventure', 'Singleplayer', 'Kickstarter', 'Fantasy', 'First-Person', 'Stylized', 'Villain Protagonist', 'Female Protagonist']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']"
91330,Iron Front: Digital War Edition,"['Simulation', 'Action', 'World War II', 'Strategy', 'Military', 'FPS', 'Historical', 'Realistic', 'Tactical', 'Tanks', 'War', 'Multiplayer']","['Single-player', 'Multi-player']"
466660,Stash,"['Massively Multiplayer', 'Adventure', 'RPG', 'Indie', 'Free to Play', 'Multiplayer', 'Crafting', 'Building', 'MMORPG', 'Turn-Based Combat', 'Turn-Based', 'Open World', 'Turn-Based Tactics', 'Strategy', 'Tactical', 'Fantasy', 'Sandbox', 'Hack and Slash', 'Turn-Based Strategy', 'Strategy RPG']","['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards']"
22370,Fallout 3: Game of the Year Edition,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'First-Person', 'Sci-fi', 'Action', 'Adventure', 'FPS', 'Replay Value', 'Sandbox', 'Third Person', 'Exploration', 'Atmospheric', 'Story Rich', 'Shooter', 'Cult Classic', 'Action RPG', 'Great Soundtrack']",['Single-player']
277930,TUG,"['Early Access', 'Survival', 'Sandbox', 'Adventure', 'Crafting', 'Open World', 'RPG', 'Indie', 'Multiplayer', 'Building', 'Voxel', 'Singleplayer']","['Single-player', 'Multi-player', 'Co-op', 'Includes level editor']"
35700,Trine Enchanted Edition,"['Platformer', 'Fantasy', 'Puzzle', 'Indie', 'Action', 'Local Co-Op', 'Co-op', 'Adventure', 'Puzzle-Platformer', 'Great Soundtrack', 'Singleplayer', 'Online Co-Op', 'Physics', 'Multiplayer', 'Casual', 'Female Protagonist', 'Atmospheric', '2D', '3D Vision', 'Local Multiplayer']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
332310,LEGO® Worlds,"['LEGO', 'Open World', 'Building', 'Sandbox', 'Adventure', 'Multiplayer', 'Exploration', 'Family Friendly', 'Singleplayer', 'Third Person', 'Funny', 'Destruction', 'Action', 'Simulation', 'Comedy', 'Co-op', 'Casual', 'Walking Simulator', 'Voxel', 'Survival']","['Single-player', 'Online Multi-Player', 'Online Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']"
284830,Clockwork Tales: Of Glass and Ink,"['Adventure', 'Hidden Object', 'Casual', 'Point & Click', 'Steampunk', 'Female Protagonist', 'Puzzle', 'Mystery', 'Singleplayer', 'Great Soundtrack', 'Indie', 'Family Friendly', 'Atmospheric', '2D', 'Story Rich']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
215530,The Incredible Adventures of Van Helsing,"['RPG', 'Hack and Slash', 'Action RPG', 'Action', 'Adventure', 'Indie', 'Fantasy', 'Co-op', 'Steampunk', 'Loot', 'Dungeon Crawler', 'Singleplayer', 'Multiplayer', 'Gothic', 'Funny', 'Vampire', 'Dark Fantasy', 'Isometric', 'Magic', 'Based On A Novel']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
255280,1954 Alcatraz,"['Adventure', 'Point & Click', 'Indie', 'Singleplayer', 'Puzzle', 'Crime', 'Female Protagonist']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
294810,BlazBlue: Continuum Shift Extend,"['Fighting', 'Anime', '2D Fighter', 'Action', 'Great Soundtrack', 'Arcade', 'Multiplayer', '2D', 'Competitive', 'Story Rich', 'Visual Novel', 'Singleplayer']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
350070,Environmental Station Alpha,"['Metroidvania', 'Pixel Graphics', 'Indie', 'Adventure', 'Action', 'Platformer', 'Retro', 'Difficult', '2D', 'Great Soundtrack', 'Atmospheric']","['Single-player', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
274940,Depth,"['Action', 'Multiplayer', 'Gore', 'Underwater', 'Team-Based', 'Survival', 'Horror', 'PvP', 'Co-op', 'FPS', 'Shooter', 'Hunting', 'First-Person', 'Survival Horror', 'Atmospheric', 'Exploration', 'Simulation', 'Adventure', 'Indie', 'Singleplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor']"
207040,Sine Mora,"[""Shoot 'Em Up"", 'Indie', 'Bullet Hell', 'Action', 'Arcade', 'Side Scroller', 'Shooter', 'Singleplayer', '2D', 'Controller', 'Difficult']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']"
331670,The Jackbox Party Pack,"['Casual', 'Local Multiplayer', 'Multiplayer', 'Funny', 'Comedy', 'Indie', 'Strategy', 'Board Game', 'Co-op', 'Family Friendly']","['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
357190,ULTIMATE MARVEL VS. CAPCOM 3,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']"
286940,S.K.I.L.L. - Special Force 2 (Shooter),"['Free to Play', 'Action', 'Multiplayer', 'Shooter', 'FPS', 'First-Person', 'War', 'Co-op', 'Singleplayer', 'Zombies', 'Military', 'Massively Multiplayer', 'Survival', 'Open World', 'Realistic', 'Tactical', 'Online Co-Op', 'Adventure', 'Great Soundtrack', 'Sports']","['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Steam Trading Cards', 'In-App Purchases']"
360640,12 Labours of Hercules II: The Cretan Bull,"['Casual', 'Strategy', 'Singleplayer', 'Resource Management', 'Mythology', '2D']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
421050,Deponia Doomsday,"['Adventure', 'Point & Click', 'Comedy', 'Time Travel', 'Indie', 'Singleplayer', 'Story Rich', 'Funny', 'Steampunk', 'Hand-drawn', 'Puzzle', 'Dark Humor']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
258970,Gauntlet™ Slayer Edition,"['Co-op', 'Dungeon Crawler', 'Action', 'RPG', 'Hack and Slash', 'Local Co-Op', 'Adventure', 'Multiplayer', 'Arcade', 'Remake', 'Top-Down', 'Classic', 'Fantasy', '4 Player Local', 'Online Co-Op', 'Local Multiplayer', 'Action RPG', 'Isometric', 'Casual', 'Rogue-like']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
